Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
European Union,EUU,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.960330009,4.999639988,4.950489998,4.723529816,4.764920235,4.645365,..,4.53105998,4.579164982,4.858910084,5.236480236,5.213424921,5.105000019,5.042300224,5.070759773,5.055665016,4.868340015,5.06635499,5.562139988,5.402890205,5.120269775,4.946400166,5.296815157,5.268799782,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,17.33737,17.31268,18.05545,19.00276,19.72499,20.75933,21.96758,22.53355,23.09622,22.9348,23.18371,23.2789,23.59556,24.05115,24.52478,25.10128,25.59626,25.9731,26.66059,27.75003,28.89818,30.68503,32.49755,35.22636,38.38809,40.40514,42.4624,44.74435,46.01897,48.00999,49.54745,51.80671,54.15037,56.3614,58.1573,59.80539,60.99069,61.61243,62.40025,63.56968,65.0287,66.02295,66.17834,65.80939,66.46723,66.86957,68.0363,69.49174,70.98669,70.98668,..,..,..,..,..
Faroe Islands,FRO,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.2745,..,..,..,..,..,..,..,..,..,5.95364,..,..,..,..,..,..,..,..,..,7.71127,..,..,..,..,..,..,..,..,..,..,9.28579,..,..,..,..,..,..,..,..,..,10.90163,..,..,..,..,..,..,..
Fiji,FJI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.19761,..,5.82011,..,6.48669,..,..,..,..,..,4.8311,..,..,..,..,..,..,..,..,5.51262,5.15351,5.85725,5.61714,6.24382,..,6.16493,5.12197,5.60714,5.84843,4.25357,4.49848,..,4.17306,..,3.88289,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.74016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,0.67576,1.00289,1.2242,1.50354,1.97122,2.58685,..,..,..,..,2.37349,2.45894,2.72532,..,2.57456,3.13194,3.06105,..,..,5.1432,..,11.79172,..,..,..,..,..,..,..,..,..,..,..,15.78395,15.9584,16.13669,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.83359,..,..,..,..,9.20847,..,..,..,..,..,..,..,..,..,..,..,..,12.49063,..,12.59455,12.64892,12.69778,12.7557,12.80424,12.85547,12.90178,12.74987,12.62611,12.67839,12.714,..,12.82413,..,..,..,..,..,..,..
Finland,FIN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,5.41349,5.33138,5.00819,5.09338,4.48231,5.03324,5.22833,..,..,4.79691,4.82575,4.83336,4.77929,4.85561,4.69892,5.04542,5.1004,5.20082,5.06696,5.07261,5.3389,6.33748,6.5205,7.48716,6.85707,6.80991,6.85898,..,..,5.86993,5.7093,5.84025,6.01678,6.16744,6.15758,6.02507,5.92838,5.67126,5.8301,6.45956,6.50445,6.44505,7.14804,7.12404,7.10237,7.03208,6.85153,6.37621,..,..,..,..,..,..,..
Finland,FIN,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,13.12739,13.63912,14.27228,15.70298,16.92126,27.5932,29.33499,30.63041,31.2407,31.70911,32.10808,32.62285,33.36182,31.45317,31.92318,34.06825,36.04206,38.09205,40.97916,44.46063,48.88246,52.93727,59.36272,63.99895,67.40026,70.33548,73.39403,79.17264,81.38203,82.32955,84.31597,84.83998,86.94398,89.51747,91.67952,93.15745,93.75906,94.69184,91.29066,93.44781,94.91993,92.87735,90.99419,88.88166,87.67987,86.97852,88.19783,90.26176,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fragile and conflict affected situations,FCS,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,2.67889,2.70458,2.85851,2.98288,3.10047,3.29862,3.4947,3.81689,4.06511,4.32206,4.50025,4.76258,4.9347,5.03968,5.19686,5.37409,5.64391,5.84146,5.96856,6.18268,6.28854,6.38599,6.41164,6.66454,6.70872,6.83312,6.94399,7.15396,7.40279,7.79632,8.25784,9.10826,9.75253,10.15891,10.6147,11.5224,12.21089,12.79942,13.61512,13.81685,13.97328,14.18709,14.38365,14.53097,14.82116,14.84092,14.58265,14.65955,..,..,..,..,..,..,..
France,FRA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.57025,..,..,..,..,..,..,..,..,..,..,..,..,..,10.35471,10.43849,..,10.7025,10.78967,10.7649,10.92268,10.99965,11.08815,11.24114,11.28758,11.39887,11.41769,11.4795,..,..,..,..,..,..,..
France,FRA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,3.42974,3.17421,3.35918,3.23003,4.24204,4.42854,4.42471,4.43521,4.34512,4.28116,4.30769,4.73072,4.85203,4.85234,4.86754,4.85157,4.70795,4.62344,4.54472,4.4564,4.51394,4.8413,4.73539,5.42959,5.62643,5.79073,5.75672,..,5.68792,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.4516,..,..,..,..,..,..,..
France,FRA,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,18.55906,19.63517,21.3967,22.23352,23.58656,24.78605,24.93113,25.97421,24.32787,25.1582,25.34202,26.77469,27.24199,..,28.8466,29.38971,29.79355,30.77857,34.30202,36.89102,39.45664,42.79212,45.71719,49.53574,50.37703,52.36428,53.33495,53.88354,51.4899,50.60308,50.44729,50.25169,52.31698,53.45763,53.88233,53.87542,52.94754,52.47552,52.7731,54.88172,55.62573,57.90901,59.84876,61.51048,62.78593,64.72768,65.80223,67.62466,..,..,..,..,..,..
French Polynesia,PYF,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.0794,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.80552,..,..,..,..,..,3.41966,3.08123,3.82709,..,..,..,..,..,..,..,..,..,3.07809,2.98746,3.0134,3.02971,2.66667,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.57,..,..,..,..,..,..,..,..,..,..,..,70.94246,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,0.39803,0.6993,0.79894,1.45029,2.12725,2.1463,2.58492,2.61039,2.52564,3.20615,..,..,5.20538,5.39899,..,..,6.01456,5.69917,5.40413,5.29557,..,..,..,..,..,..,..,..,7.12909,..,8.07629,..,8.30586,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,0.47849,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.29168,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.29515,3.48473,..,..,2.97409,2.82584,3.78061,1.16984,..,..,2.55356,2.56628,..,..,1.56513,1.46587,1.1581,1.44292,1.36338,0.62247,0.69188,0.75163,0.81686,2.1813,1.90814,2.56322,2.50117,2.63757,1.81839,2.23094,2.16003,2.02443,..,2.4203,..,..,..,..,..,..
"Gambia, The",GMB,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.03,..,..,..,..,..,58.51086,..,..,..,58.49359,..,..,61.99319,..,..,..,..,65.52499,..,..,..,..,..,..
"Gambia, The",GMB,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.66013,..,..,..,1.07484,..,..,..,..,1.17479,..,..,..,..,..,1.95798,3.03408,2.72461,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.91936,..,..,..,..,..,..,..,..,..,12.4963,..,12.61834,..,12.81457,12.87436,..,..,..,..,..,..,..
Georgia,GEO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.91566,..,..,..,2.10888,2.15513,2.18105,2.1375,2.23502,2.0656,2.9142,2.48432,3.00365,2.69687,2.91955,3.22238,..,2.57614,1.9061,..,..,..,3.59387,3.57443,3.52106,..,..,..,..,..,..
Georgia,GEO,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Georgia,GEO,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.57719,..,..,..,..,..,..,..,..,..,36.18913,..,..,..,43.49281,39.94224,42.78186,..,36.09961,39.05969,40.86438,43.76618,45.8531,45.78385,51.37931,42.73038,41.81057,38.87021,28.8817,32.58371,34.7855,32.24253,37.914,42.28092,46.48113,51.83005,56.81128,60.33445,63.9155,..,..,..,..,..
Germany,DEU,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.80026,13.70373,13.60348,13.68011,13.75719,13.82801,13.85178,13.93055,13.97772,14.00985,14.03712,14.08202,14.13215,..,14.07738,..,..,..,..,..,..
Germany,DEU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.40792,4.33664,4.43076,4.49471,..,4.46187,..,..,..,..,..,..,..,4.29396,4.3668,4.43595,4.90951,4.94368,4.82487,4.95658,4.96111,4.93962,4.83498,4.84022,4.90512,..,..,..,..,..,..,..
Germany,DEU,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.65992,35.43258,39.4206,42.5006,45.32742,46.94253,47.79208,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.38684,65.50391,67.74687,69.58059,70.24665,70.34264,..,..,..,..,..,..
Ghana,GHA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,2.04022,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.58704,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ghana,GHA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,4.22444,4.6214,..,3.80271,4.87654,5.82883,6.09528,..,2.31135,2.70777,1.80812,1.90454,..,..,..,3.35448,3.3067,3.18742,..,..,..,..,..,..,..,..,..,..,4.11037,..,5.35444,..,..,7.53558,7.42208,5.25983,5.51987,5.75796,5.31744,5.5406,8.14097,7.91914,4.6071,4.49182,4.51089,4.48683,3.61798,3.98944,..,..,..,..,..,..
Ghana,GHA,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.78,..,..,70.33,..,..,65.12708,64.14412,65.58,..,..,65.83102,..,..,..,70.9572,..,..,..,..,..,..
Ghana,GHA,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,0.69145,0.73656,0.81361,0.94195,0.99029,1.08533,..,..,..,..,..,1.49946,..,..,..,..,..,..,..,..,0.92257,1.05875,1.25523,1.27801,..,..,..,..,..,..,..,..,..,..,5.86879,5.24219,6.44486,8.47961,8.7975,..,11.76737,11.94183,13.83126,15.40233,15.69071,15.53598,16.01313,15.69177,17.23297,..,..,..,..,..
Gibraltar,GIB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Global Partnership for Education,FTI,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Global Partnership for Education,FTI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.7137351,2.7893627,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Global Partnership for Education,FTI,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Global Partnership for Education,FTI,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,2.52673,2.58806,2.65954,2.72432,2.80679,2.81883,2.83893,2.97815,3.05007,3.2747,3.33778,3.39074,3.53923,3.66717,3.74885,3.79906,3.81699,3.84526,3.86208,3.89098,3.96065,3.87365,3.8047,3.92663,3.96214,4.04836,4.20922,4.52402,4.83708,5.06919,5.29536,5.723,5.94997,6.16359,6.55744,7.18626,7.50722,7.96281,8.38173,9.09894,9.87635,10.46428,10.79409,11.07477,11.47515,11.5501,11.59341,11.69021,11.92731,12.33343,..,..,..,..,..
Greece,GRC,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.6247,..,..,..,..,..,..,..,..,..,7.73977,..,..,..,..,..,..,..,..,..,..,..,..,..,9.93866,10.20924,10.16778,10.21685,..,10.32493,..,..,..,10.60381,10.75061,10.26313,..,..,..,..,..,..,..,..
Greece,GRC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,1.5465,1.30246,..,1.11262,1.33609,1.46085,1.44825,1.49373,1.6857,..,..,1.6928,1.68684,1.68868,1.81003,..,1.83337,1.83421,1.86894,2.01546,2.04608,1.93433,..,..,..,..,..,..,2.89256,3.02773,3.23019,3.36458,3.42431,3.42934,3.66719,3.96396,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Completion rate, primary education, both sexes (%)",UIS.CR.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,12.91523,12.97783,14.04695,14.83285,16.68581,16.99449,17.20153,16.05128,16.14664,15.58304,16.08688,16.63325,18.38873,19.8196,22.25793,23.80635,25.47027,23.98855,23.53121,24.187,35.11136,33.54804,36.78599,38.38496,35.95558,39.62036,43.48873,44.67811,46.38552,50.78434,58.03318,64.92796,70.00507,76.22245,85.31207,90.09834,87.39504,..,..,103.79628,109.15926,113.7406,116.37682,122.402,..,131.54086,136.60257,142.85203,..,..,..,..,..,..
Greenland,GRL,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.69675,..,10.73319,10.75963,..,..,10.87548,..,..,..,..,..,..
Greenland,GRL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
