Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Dominican Republic,DOM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,0.882460579,0.868743748,1.087624087,1.061409256,1.104575173,1.116435522,1.116109863,1.175160753,1.16732167,1.202660613,1.207462965,1.120789414,1.064904045,1.205921739,1.239489652,1.065454052,1.165858698,1.311967273,1.288337616,1.343745158,1.125257056,1.154283518,1.312861247,1.27142122,1.457510462,1.520819613,1.606531843,1.79626375,2.020285037,2.155014416,2.21432657,2.194928765,2.373886369,2.092494728,1.913410944,2.036436939,2.202601105,2.194262948,2.16381685,2.045802771,2.13037955,2.123587858,2.172483328,2.106832631,2.103023713,2.287368581,2.356543142,2.229253773,2.376245043,2.618366753,2.443637982,2.666990067,2.639560335,2.766751991
Dominican Republic,DOM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.83433E-05,0.002626858,0.069147173,0.001976413,0.004916749,0.004093468,0.001357994,0.005204185,0.004349034,0.003143579,..,..,0.012008488,0.000890379,..,..,..,..,..,..,..,..,0.020146513,0.024157002,..,..,..,15.80796455,1.971241706,2.588547039,3.726115293,5.244218271,0.009129352,5.521791614,7.743723866,5.845105342,0.099717507,2.930530827,6.341791946,1.964433348,5.699091616,4.406388281,3.831031774,4.700476409,5.084454162,4.368621693,0.324398829,0.771514245,1.090921482,0.305476937
Dominican Republic,DOM,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,180000000,143000000,172000000,174000000,179000000,126000000,137000000,156000000,183000000,184000000,249000000,243000000,348000000,442000000,637000000,894000000,716000000,780000000,676000000,869000000,1217000000,1457000000,984000000,1083000000,1254000000,1228000000,1312000000,1498000000,1963000000,2241000000,2170000000,2449000000,2831000000,3211000000,3453000000,3780000000,4053000000,4614000000,4989000000,5137000000,5737000000,5276000000,5165000000,5471000000,5936000000,6145000000,6610000000,7160000000,6748000000,5483000000,6754000000,8492000000,9069000000,9651000000,9899000000,9442000000,9840000000,10135000000,10638000000,11193000000,10302000000,12487000000,13750000000,12932000000
Dominican Republic,DOM,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Dominican Republic,DOM,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Dominican Republic,DOM,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Early-demographic dividend,EAR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,398.504079,401.1647112,418.1454702,428.2734652,436.0831013,447.7135021,460.308243,470.0746925,486.7760661,503.3086177,523.3715246,539.6436046,533.8124942,538.9518084,543.410463,548.0934278,562.0404441,569.8980405,576.4246737,612.297964,624.6740549,628.3852665,635.9903023,648.1966233,658.0648524,664.3077498,675.3305026,680.5463695,693.2756239,695.5540613,696.6601052,704.9139297,712.2438212,734.5499491,751.5326525,774.4383637,789.1867169,810.6098695,827.0618176,844.6656404,845.0008035,869.3449464,864.6082704,880.8638108,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.363464349,5.337949472,5.35505546,5.245059589,5.17953106,5.053294249,4.951662363,4.847950312,4.85488312,4.934850992,4.774523588,4.67597576,4.617001219,4.469045837,4.486976227,4.336154222,4.243222493,4.19972435,4.129066202,4.068896865,4.090866427,4.038700551,..,..
Early-demographic dividend,EAR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.334399861,6.403852033,6.58222654,6.805463026,7.076314932,6.921548622,6.806717561,6.916954645,7.10847435,7.114722497,7.20100761,7.446631973,7.338578224,7.220759258,7.131898774,6.906909718,6.841708206,6.798740057,6.922076634,6.72549254,6.641632694,6.739132559,6.717680939,6.646582389,6.821258332,6.759151988,6.745125147,6.79972999,6.334711304,7.410809782,6.786333959,5.714150891,5.26026613
Early-demographic dividend,EAR,Age dependency ratio (% of working-age population),SP.POP.DPND,81.32360753,82.25745401,83.21534127,84.19398014,84.98059709,85.49583208,85.87431141,86.10395849,86.23874789,86.3154141,86.24370924,86.12123107,85.97589896,85.75143086,85.44990605,85.05248355,84.61718703,84.12122197,83.60912886,83.09824011,82.56991205,82.03696037,81.52316034,81.04564169,80.60195714,80.17794074,79.72687006,79.24604709,78.73440297,78.1904205,77.58571196,76.92009653,76.31063594,75.67685348,74.97901576,74.17758159,73.25584356,72.24670841,71.14041573,70.00319883,68.88781924,67.82239956,66.83389214,65.86603793,64.86803461,63.88387094,62.91545353,61.96316766,61.08307159,60.263096,59.47240556,58.73224593,58.05483109,57.42178193,56.82923595,56.24832455,55.69019466,55.17143093,54.70153122,54.26159968,53.77844268,53.24559782,52.73654122,52.28959116
Early-demographic dividend,EAR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5063.827202,5140.352336,5240.238802,5317.185578,5402.908586,5472.508441,5680.612671,5829.083664,5849.618635,5912.319314,6054.727748,6052.15582,6093.308889,6319.017453,6604.834859,6892.003289,7205.432459,7515.630884,7665.333858,7693.848205,8077.352902,8362.804796,8578.12117,8819.13631,9104.496012,9434.933362,9785.767442,10143.68438,10457.46277,10624.76103,10084.74174,10708.85781,11197.59264,11609.72288
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1.51409E+11,1.61302E+11,1.65739E+11,1.75832E+11,2.01669E+11,2.18789E+11,2.16714E+11,2.28806E+11,2.4944E+11,2.7874E+11,2.96688E+11,3.19407E+11,3.52484E+11,4.51083E+11,6.32426E+11,6.77079E+11,7.39715E+11,8.27152E+11,9.45399E+11,1.11265E+12,1.38315E+12,1.53228E+12,1.46113E+12,1.47457E+12,1.49554E+12,1.49138E+12,1.49894E+12,1.523E+12,1.60749E+12,1.63521E+12,1.91651E+12,2.03292E+12,2.20864E+12,2.38254E+12,2.50248E+12,2.55193E+12,2.7676E+12,2.95598E+12,2.9212E+12,3.09035E+12,3.3776E+12,3.35104E+12,3.25502E+12,3.62167E+12,4.20836E+12,4.89544E+12,5.5977E+12,6.62661E+12,7.45625E+12,7.17366E+12,8.71351E+12,9.82275E+12,1.02686E+13,1.04214E+13,1.07764E+13,1.02466E+13,1.05472E+13,1.14486E+13,1.16105E+13,1.1835E+13,1.10064E+13,1.28113E+13,1.41476E+13,1.49459E+13
Early-demographic dividend,EAR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.597209365,0.611547485,0.630332446,0.609735595,0.618387772,0.608328338,0.632593005,0.650826908,0.684040189,0.618437705,0.723583956,0.714316939,0.702204299,0.617594357,..,0.713057,0.753119995,0.720080969,0.733812095,0.761264744,0.824657862,..,..,..
Early-demographic dividend,EAR,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,181.083524,..,..,..,..,..,..,..,..,..,314.4725692,..,..,331.9074869,..,386.6977304,..,..,..
Early-demographic dividend,EAR,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.92366549,16.10165488,16.9010378,16.82029472,16.45988448,16.36665051,16.95216766,17.68205221,16.63756069,..,..,..,..,..,..,..,..,..,..,21.38644415,21.01678196,20.25575534,20.83086685,21.17110807,21.28738507,21.41747736,20.93213461,20.83601747,21.1646071,..,..,..,20.98417398,..
Early-demographic dividend,EAR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.66562494,17.60619382,18.00713584,17.93584,18.26656889,..,18.84844839,..,18.25782294,17.59157913,17.62287602,17.12461562,16.77074631,16.01543147,16.56780014,15.92949739,15.72704978,16.63816745,16.12857848,16.62752209,16.55170847,16.38227731,16.6878143,14.83608161,15.32102417,..,..,..,..,..,..,..,..,20.02975971,18.49145526,20.27438906,20.5377377,20.951999,20.77891523,20.03623733,19.14930484,18.74205482,18.88520684,19.18382753,..,..,..,18.74642209,..
Early-demographic dividend,EAR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,1176.6564,1189.826,1279.3202,1400.3129,1460.4252,1506.3406,1639.0425,1720.8175,1759.2777,1849.016,1939.5342,1999.6697,2104.4569,2154.5236,2201.1985,2276.5099,2352.2635,2497.1433,2567.2587,2665.6232,2825.2457,2932.0293,3014.4518,3113.7798,3291.3408,3431.2871,3601.9977,3759.0974,3881.0996,3996.8318,4141.733,4215.8084,4347.8641,4530.8841,4784.4694,4992.0368,5260.5026,5566.3718,5764.5981,5915.6818,6206.7784,6432.5958,6770.1871,6829.0597,7137.3436,7207.7757,7336.1333,7634.7056,7790.1967,7822.8262,7326.6375,7833.4948,8100.7567,8389.5306
Early-demographic dividend,EAR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,0.944376735,0.932361886,0.978814658,1.045265971,1.063504311,1.070120266,1.136051271,1.16391014,1.161566932,1.191226866,1.218329715,1.223707814,1.254495224,1.251826491,1.246947837,1.257726951,1.267799239,1.313314415,1.317942676,1.336375051,1.383389601,1.402862257,1.410804046,1.426772888,1.478355405,1.510769918,1.5534582,1.588573019,1.60818389,1.624823694,1.652390826,1.651097111,1.673000433,1.713677144,1.778647297,1.824890669,1.891368851,1.968977022,2.006926075,2.027394156,2.094536512,2.13736334,2.216180728,2.203206359,2.271139504,2.262293069,2.272186677,2.33505396,2.353764031,2.334942348,2.160454699,2.285748055,2.33747514,2.392967338
Early-demographic dividend,EAR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,..,..,10.76561519,..,..,11.91980033,13.04074237,13.86333804,25.24472624,26.13161165,15.47499214,15.742349,15.66367603,17.75584245,29.20655723,31.81707659,31.50145815,32.6731981,31.1753587,34.52279402,40.45183657,42.67849952,46.25832139,35.90580394,34.44830721,41.06334614,22.68518177,24.4082129,..,..,..,29.39055366,24.00773001,23.11167773,22.76186294,21.37777478,22.0107762,15.58467587,21.39072607,23.76435848,25.456249,25.0966797,24.55858928,25.74214645,26.33094759,28.30937945,29.41377406,26.14995273,28.47630592,25.95799297,28.31175575,28.72520026,27.0397477,28.63481639,26.01926974,20.86424438,20.74488833,22.27505027,21.95849627,19.83281997,15.85991085,19.37538331,14.43571985,9.941553615
Early-demographic dividend,EAR,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,15424393503,15688688749,16380158871,18504764843,20324099562,21326987337,22523486747,24221942245,25376441247,27727439659,30268976504,34195502393,38711058384,56390420825,1.1874E+11,1.07006E+11,1.27412E+11,1.47676E+11,1.51842E+11,2.13841E+11,3.12677E+11,3.21924E+11,2.75478E+11,2.39611E+11,2.3338E+11,2.13942E+11,1.76373E+11,2.06507E+11,2.23419E+11,2.56129E+11,3.09871E+11,3.14345E+11,3.31443E+11,3.36749E+11,3.73805E+11,4.42083E+11,5.06945E+11,5.43723E+11,4.95023E+11,5.56644E+11,6.9533E+11,6.49566E+11,6.8072E+11,7.73371E+11,9.50006E+11,1.18562E+12,1.40781E+12,1.60336E+12,1.95619E+12,1.46176E+12,1.88653E+12,2.34848E+12,2.39986E+12,2.38205E+12,2.33088E+12,1.90233E+12,1.8411E+12,2.07283E+12,2.3104E+12,2.22086E+12,1.89426E+12,2.56685E+12,3.10005E+12,2.88128E+12
Early-demographic dividend,EAR,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,0.138503613,0.13997737,0.140254016,0.202076968,0.427346512,0.441147269,0.431083159,0.35731787,0.329538122,0.381096963,0.546811715,0.650491472,0.436978381,0.380206479,0.43453586,0.345064691,0.251216876,0.307324594,0.370888029,0.345943803,0.356220556,0.28913665,0.185914516,0.188965208,0.285011402,0.241116596,0.198362411,0.160015728,0.106795654,0.140327555,0.258114869,0.178792391,0.190168857,0.547356671,0.410138414,0.422478367,0.522329213,1.102381938,0.502119356,0.696840069,0.888954771,0.570337427,0.444031174,0.357950081,0.276405895,0.30857997,0.388420989,0.47538044,0.35568083,0.304563102,0.545356178,..,..
Early-demographic dividend,EAR,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,..,..,..,..,..,..,..,..,..,..,0.061295405,0.056945693,0.052000853,0.054862329,0.064300873,0.133324494,0.132129739,0.119056674,0.144144521,0.247350968,0.240851685,0.159911112,0.060785138,0.241672534,0.275050159,0.286272133,0.331968826,0.360823584,0.345310923,0.385114269,0.460553278,0.37392924,0.318157087,0.381050876,0.389636519,0.433055918,0.461836048,0.467693587,0.383988158,0.409441147,0.605479321,0.722693416,0.691146071,0.68383896,0.640495735,0.716885059,0.766330573,0.657307845,0.707008231,0.706746506,0.581086947,0.721018009,0.725348544,0.710181303,0.668150666,0.549602215,0.398833558,0.449774657,0.744255783,0.702452133,0.636782987,0.928642042,..,..
Early-demographic dividend,EAR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,..,..,..,..,..,..,..,..,..,..,1.719228932,2.028457337,2.696922754,3.828125893,13.08777434,10.68794995,12.08402508,11.78106824,10.39925547,20.27070214,18.86439048,14.79277348,9.976599027,9.907908057,9.52046233,8.392774564,4.298535863,5.982981186,4.866174956,7.147068088,9.638312651,5.302317149,5.131530244,5.189793334,4.845833371,4.893977439,5.732041151,4.845149263,2.898491149,4.15670932,6.846059771,5.376585041,5.524157278,6.122090707,7.292234167,9.316502109,9.626871855,8.583692076,10.55435284,5.765598503,6.490924425,8.606666146,8.312853439,7.442619263,6.412682113,3.042503224,2.480359908,3.10958339,4.466895953,3.490782652,1.961713614,3.352492429,..,..
East Asia & Pacific,EAS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,658.3143321,678.8821422,711.2707891,711.7098096,725.6340473,748.011805,784.5341984,816.5832466,834.6899438,823.6873262,806.0149288,812.2091345,821.2992437,856.5310268,862.5681526,880.4403969,901.2464373,938.6699994,956.5259782,1015.363522,1004.936221,1027.4941,1065.485356,1099.567072,1145.297235,1171.468707,1179.287986,1158.138671,1179.847088,1213.564484,1229.076404,1273.206703,1361.144188,1474.129691,1548.355929,1625.902966,1699.991309,1722.785287,1774.546117,1916.308835,1973.016981,2010.308449,2049.339517,2119.335607,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.96030915,6.808736178,6.771357486,6.929299082,7.125930626,7.078708783,7.005192402,6.802606591,6.589053428,6.613363851,6.640840984,6.530590804,6.331421212,6.161551106,5.976700343,5.692918623,5.436092101,5.310923738,5.245488909,5.198723332,5.271775286,5.226539457,..,..
East Asia & Pacific,EAS,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.7,93.3,92.7,91.8,91,90.2,88.8,86.7,88,87.3,86.4,84.9,83.2,80.3,77.3,74.1,72.9,72.6,70.5,67.8,64.8,60.7,57,53.5,49.1,47,43.4,41,38.1,34.2,30,26.6,20.5,18,15.1,12.8,10.9,9.3,7.2,6.4,5.8,5.4,..
East Asia & Pacific,EAS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.453481829,2.446484996,2.701206752,2.969251337,3.044388396,3.158838549,3.247821982,3.538893131,3.650271071,3.554208286,3.956743035,4.256001747,4.469945707,4.420429623,4.46538304,4.341899718,4.294623914,4.373138942,4.46622744,4.217137536,4.122815421,4.053125327,4.038528699,4.017839961,4.082512928,3.995805158,3.865650242,3.744974769,3.814721,4.289700499,4.054342453,4.089531191,3.85771244
East Asia & Pacific,EAS,Age dependency ratio (% of working-age population),SP.POP.DPND,77.75290386,77.02868543,77.08749637,78.41380748,79.5767357,80.06888041,80.24473592,79.89070298,79.52727454,79.3171878,78.92282813,78.56958155,77.99700741,77.41964286,77.36450829,77.3927182,77.30582621,76.17976624,73.53609655,70.8772137,68.70718908,66.78534666,65.25972006,63.53579386,61.59128301,59.86324427,58.39183386,57.25618169,56.29216538,55.57015305,55.21805717,54.90569399,54.50265462,54.13628656,53.70545301,53.1731346,52.52199738,51.69346521,50.89735601,50.16302174,49.36580709,48.47795278,47.43974535,46.39606734,45.38329856,44.35984596,43.59937367,43.16933379,42.86773901,42.65318775,42.50404734,42.48872739,42.67954277,43.01264011,43.43476097,43.90270616,44.42162772,45.09025952,45.7331041,46.25558157,46.68343785,46.89433575,46.98961585,46.95216249
East Asia & Pacific,EAS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5728.68345,5956.889689,6187.594707,6430.155212,6739.429133,7085.414586,7436.908291,7680.069513,7586.385111,7821.248398,8198.285146,8427.862982,8776.245351,9193.537417,9711.724896,10267.6606,10920.07901,11726.27198,12224.13349,12550.27327,13472.3084,14175.32746,14854.85909,15560.40645,16241.97566,16942.32037,17668.73387,18492.08482,19326.48061,20068.93005,19961.45069,21160.44432,21788.1469,22673.42457
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1.57146E+11,1.58407E+11,1.62133E+11,1.80953E+11,2.07763E+11,2.31255E+11,2.58761E+11,2.81216E+11,3.10689E+11,3.58262E+11,4.12624E+11,4.58539E+11,5.70106E+11,7.51499E+11,8.67036E+11,9.48871E+11,1.04372E+12,1.24378E+12,1.57121E+12,1.70632E+12,1.84599E+12,2.03329E+12,1.99157E+12,2.11969E+12,2.26744E+12,2.39153E+12,3.12558E+12,3.66966E+12,4.41097E+12,4.59273E+12,4.79348E+12,5.41542E+12,5.91939E+12,6.62155E+12,7.40677E+12,8.41057E+12,8.10405E+12,7.74641E+12,6.93322E+12,7.74511E+12,8.37797E+12,7.79017E+12,7.91347E+12,8.70321E+12,9.75973E+12,1.04131E+13,1.10371E+13,1.23338E+13,1.42235E+13,1.46339E+13,1.70806E+13,1.98E+13,2.11778E+13,2.14157E+13,2.20947E+13,2.20009E+13,2.27818E+13,2.4335E+13,2.64945E+13,2.70401E+13,2.71635E+13,3.11557E+13,3.06734E+13,3.07802E+13
East Asia & Pacific,EAS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.18549355,2.261237396,2.228716587,2.298519435,2.234132686,2.280379862,2.246104661,2.329001788,2.314678784,2.396891013,2.397395011,2.348980876,2.352016019,2.248672034,2.398396914,2.328824224,2.483685112,2.276797985,2.475027355,2.322282051,2.339440769,2.315319465,2.355176833,2.394385028,2.579883438,2.679709923,..,..
East Asia & Pacific,EAS,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,899.6701984,884.6800925,872.8344922,861.2256806,936.8019617,913.1527123,981.3439934,1068.385842,1223.642395,1252.197236,1457.779536,1452.016892,1692.003767,1123.208594,1473.637161,1396.434676,1569.302065,1467.552663,1643.418514,1544.812009,1523.815562,1492.005129,1539.954048,1724.531019,1843.070578,2090.588443,..,..
East Asia & Pacific,EAS,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.2644228,13.75273076,18.48174671,14.82453726,14.58285911,14.11235509,14.2609224,14.82155039,14.75013315,17.82651135,17.8434803,17.58647061,17.78456616,18.41898507,18.27829597,16.66153527,17.45734353,17.93616773,..
East Asia & Pacific,EAS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,2226.6601,2231.202,2348.4843,2544.5992,2583.7855,2705.7539,2813.9173,3055.9344,3266.8365,3374.3897,3334.124,3313.0526,3362.4524,3474.4725,3737.8479,3774.2839,3913.031,4093.4059,4393.6326,4556.8345,4770.9769,4982.0333,5148.4339,5431.4296,5706.3472,6138.5309,6205.2586,6370.4261,6338.5527,6390.814,6713.2241,6937.2486,7327.1525,8038.9349,8850.4033,9647.941,10356.3055,11064.9805,11259.3067,11779.3949,12763.1868,13743.1542,14131.4308,14640.4234,14777.7674,14663.3222,14747.4895,15074.9806,15701.6692,16047.7668,16029.3684,16665.5463,16495.532,17247.0863
East Asia & Pacific,EAS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..,..,..,1.7475654,1.705886328,1.753898902,1.858592761,1.848582434,1.900696432,1.944190699,2.079338615,2.189523433,2.227483252,2.16874564,2.122991236,2.11994251,2.155634504,2.284282505,2.271918349,2.318919779,2.386705103,2.520590626,2.573695354,2.654292703,2.731847581,2.785362356,2.900808481,3.009181673,3.197272757,3.192981064,3.239527905,3.18742919,3.181243197,3.310305693,3.390072064,3.550515583,3.864486679,4.222303832,4.568477271,4.866972401,5.160556937,5.211488283,5.413127447,5.824015456,6.225252411,6.348866057,6.525044089,6.535961895,6.438672848,6.429934257,6.526183026,6.756306086,6.869233704,6.833060596,7.086725215,7.000126407,7.304712613
